station_name,latitude_x,longitude_x,business_name,rating,review_count,distance_m,business_latitude,business_longitude,categories,address,city,state,postal_code,source,name,latitude_y,longitude_y,free_bikes,empty_slots,total_docks
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,The King's Head,4.2,70,790.2109272425555,51.4933785714065,-0.192608185150107,Gastropubs,17 Hogarth Place,London,XGL,SW5 0QT,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Zuma London,4.2,174,1468.0054418478464,51.500967,-0.163198,"Japanese, Wine Bars, Cocktail Bars",5 Raphael Street,London,XGL,SW7 1DL,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Bar Boulud,4.1,113,1694.932449120405,51.502029603588,-0.1602532520838,French,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Burger & Lobster,4.3,259,2829.997364168627,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Steak & Co,3.8,53,505.0302504635962,51.4934104,-0.182132,"Steakhouses, Cocktail Bars",152 Gloucester Road,London,XGL,SW7 4TD,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Lupita,4.1,50,557.737038609902,51.502229,-0.1879072,Mexican,7 Kensington High Street,London,XGL,W8 5NP,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,Il Portico,4.6,65,1115.8889884640164,51.4985799,-0.2000019,Italian,277 Kensington High Street,London,XGL,W8 6NA,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,The Five Fields,4.8,21,1715.3194575733244,51.4916609,-0.1611916,"British, Modern European",8-9 Blacklands Terrace,London,XGL,SW3 2SP,yelp,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,0,17,17
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Dishoom,4.5,749,892.5906204963608,51.5245310066818,-0.076594190862934,"Indian, Breakfast & Brunch",7 Boundary Street,London,XGL,E2 7JE,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Hawksmoor Spitalfields,4.4,194,1090.9656889202156,51.5211502,-0.075657,"Steakhouses, British",157a Commercial Street,London,XGL,E1 6BJ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Clove Club,4.4,118,956.0902394573856,51.5270489,-0.0791196,"British, Cocktail Bars",Shoreditch Town Hall,London,XGL,EC1V 9LT,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Blacklock,4.9,42,1174.1473227044385,51.52595,-0.08199,Steakhouses,28-30 Rivington Street,London,XGL,EC2A 3DZ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Flat Iron,4.7,64,1112.881821072366,51.5247221,-0.0804249,Steakhouses,77 Curtain Road,Shoreditch,XGL,EC2A 3BS,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Brawn,4.4,52,327.17363145994693,51.5289277153112,-0.0702632793320869,Modern European,49 Columbia Road,London,XGL,E2 7RG,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Poppies,3.9,428,1106.4016443317855,51.5202629,-0.074075,"Fish & Chips, Fast Food",6-8 Hanbury Street,London,XGL,E1 6QR,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Andina,4.1,158,936.6973114506844,51.5243208695971,-0.077134990126122,"Breakfast & Brunch, Peruvian",60-62 Commercial Street,London,XGL,E1 6LT,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Smokestak,4.4,49,804.3192451897103,51.5236,-0.0738245,Barbeque,35 Sclater Street,Shoreditch,XGL,E1 6LB,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Duck & Waffle,4.0,978,1751.2054839275916,51.516178,-0.08094,"Modern European, Bars, British",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Gunpowder,4.4,74,1321.039979976414,51.5181641,-0.0749311,Indian,11 White's Row,Spitalfields,XGL,E1 7NF,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Ottolenghi Spitalfields,4.3,103,1410.941322600807,51.5181446,-0.0771446,"Mediterranean, Modern European",50 Artillery Lane,London,XGL,E1 7LJ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Tayyabs,3.9,769,1283.4330110984283,51.5172233660434,-0.0633161000573224,"Indian, Pakistani, Halal",83-89 Fieldgate Street,London,XGL,E1 1JU,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Dishoom,4.5,2846,4616.3314456782955,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Friends of Ours,4.5,104,1258.03074047338,51.5291189,-0.0836995,Cafes,61 Pitfield Street,London,XGL,N1 6BU,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Bistrotheque,4.2,103,891.516646495374,51.5341223088385,-0.0560837915559814,French,23-27 Wadeson Street,London,XGL,E2 9DR,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Polo 24 Hour Bar,4.0,124,1579.666906174997,51.517821,-0.080269,"Diners, Cafes, Breakfast & Brunch",176 Bishopsgate,London,XGL,EC2M 4NQ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Smoking Goat,4.2,62,933.639681297308,51.5244388,-0.0770751,Thai,64 Shoreditch High Street,London,XGL,E1 6JJ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Dinner by Heston Blumenthal,4.4,322,7167.893512572972,51.502163,-0.159966,British,66 Knightsbridge,London,XGL,SW1X 7LA,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Pig and Butcher,4.5,134,3016.795241909203,51.537442542029,-0.10682789450616,"British, Gastropubs",80 Liverpool Road,London,XGL,N1 0QD,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Padella,4.5,313,3119.4440773531014,51.5051451,-0.0899515,Italian,6 Southwark Street,London,XGL,SE1 1TQ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Rossopomodoro Hoxton,4.3,42,1111.6253378116007,51.5269185332302,-0.0813674926757812,"Italian, Pizza",1 Rufus Street,London,XGL,N1 6PE,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Meat Mission,3.9,112,1179.9280482295728,51.5273008570266,-0.0824617613588274,"Burgers, New American",14-15 Hoxton Market,London,XGL,N1 6HG,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Mayfair Chippy,4.5,606,6319.003056568047,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Typing Room,4.9,12,686.938141873128,51.53049,-0.055754,Modern European,8 Patriot Square,London,XGL,E2 9NF,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Efes,4.4,70,1426.069228949045,51.5161134997069,-0.0696553269835931,Turkish,1 Whitechapel Rd,London,XGL,E1 6TY,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Ozone Coffee,4.4,210,1527.4596747938108,51.524683689256,-0.086674106560876,"Coffee & Tea, Breakfast & Brunch",11 Leonard Street,London,XGL,EC2A 4AQ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Mien Tay,3.8,128,823.3520751627907,51.53052,-0.07708,"Vietnamese, Noodles",122 Kingsland Road,London,XGL,E2 8DP,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Chez Elles,4.4,37,1234.5979859664426,51.5181672,-0.0712837,"French, Wine Bars",45 Brick Lane,London,XGL,E1 6PU,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Fat Bear,4.5,127,3019.210953620428,51.5131833881734,-0.10138103121642,"American, Soul Food, Cajun/Creole",61 Carter Lane,London,XGL,EC4V 5DY,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Dishoom,4.5,808,5419.834994952661,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Old Fountain,4.4,46,1634.8219752348953,51.527072,-0.089101,"Pubs, Gastropubs",3 Baldwin Street,London,XGL,EC1V 9NU,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Rapsa,4.5,22,1034.8004441490962,51.5310648658011,-0.0800106030410461,"Asian Fusion, Breakfast & Brunch, Cocktail Bars",100-104 Hoxton Street,London,XGL,N1 6SG,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Little Georgia,4.0,47,510.80724249211687,51.5331232,-0.0654471,"Gastropubs, Georgian",87 Goldsmiths Row,London,XGL,E2 8QR,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Lahpet,4.4,32,720.2630557945622,51.524186,-0.073046,"Burmese, Salad, Wine Bars",58 Bethnal Green Road,London,XGL,E1 6JW,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,YUU Kitchen,4.6,27,1472.7941269871285,51.5163453296298,-0.0733002399505267,"Chicken Wings, Cocktail Bars, Wine Bars",29 Commercial Street,London,XGL,E1 6NE,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Gloria,4.1,54,1163.1813500895598,51.5250382,-0.0812426,Italian,54-56 Great Eastern Street,London,XGL,EC2A 3QR,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Franze & Evans Cafe Shoreditch,4.1,79,648.054821883518,51.5248675,-0.0726335,"Patisserie/Cake Shop, Breakfast & Brunch, Cafes",101 Redchurch St,London,XGL,E2 7DL,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Sushisamba,3.8,307,1751.3696382488863,51.516179,-0.080946,"Asian Fusion, Sushi Bars",110 Bishopsgate,London,XGL,EC2N 4AY,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Lyle's,4.0,55,926.5063393911812,51.5237731345802,-0.0763724881870758,British,Tea Building,London,XGL,E1 6JJ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Som Saa,4.1,54,1384.9257605667513,51.517315,-0.073734,Thai,43A Commercial Street,London,XGL,E1 6BD,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Flat Iron,4.6,272,4511.162007050044,51.5108326561998,-0.124100585093387,Steakhouses,17-18 Henrietta Street,Covent Garden,XGL,WC2E 8QH,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Queens Arms,4.4,251,6484.949774529267,51.4925789,-0.1392194,"British, Pubs, Gastropubs",11 Warwick Way,London,XGL,SW1V 1QT,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,brat,4.3,52,920.4731763336156,51.5242357914665,-0.0767740855105228,"British, Wine Bars",First floor,London,XGL,E1 6JL,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,E Pellicci,4.7,112,277.343516521366,51.5265159984371,-0.0635611602914123,"Italian, Cafes, Breakfast & Brunch",332 Bethnal Green Road,London,XGL,E2 0AG,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Dinerama,4.3,61,1109.8202149351398,51.52326,-0.07931,Food Court,19 Great Eastern Street,London,XGL,EC2A 3EJ,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,The Palomar Restaurant,4.7,143,5038.941092842255,51.5111632,-0.1327159,"Middle Eastern, Mediterranean",34 Rupert Street,London,XGL,W1D 6DN,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,HotBox,4.2,53,1398.538664634926,51.5170698872586,-0.0733181834220886,Barbeque,46-48 Commercial Street,London,XGL,E1 6LT,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Petrus,4.5,145,7090.575164029573,51.4993674,-0.1565204,French,1 Kinnerton Street,London,XGL,SW1X 8EA,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,Muhib Indian Cuisine,4.2,88,1058.6173322704926,51.5200135,-0.0720652,"Indian, Pakistani",73 Brick Lane,London,XGL,E1 6QL,yelp,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,11,10,21
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Dishoom,4.5,2846,563.7502720274928,51.512447030091,-0.1269579217873,Indian,12 Upper Saint Martin's Lane,London,XGL,WC2H 9FB,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Sketch,4.0,1105,821.2248812781302,51.5127614699071,-0.14159163911048,"French, Modern European, Cocktail Bars",9 Conduit Street,London,XGL,W1S 2XG,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Dishoom,4.5,808,747.0548867531472,51.513087,-0.139767,Indian,22 Kingly Street,London,XGL,W1B 5QP,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Hawksmoor Seven Dials,4.4,430,710.712597165592,51.5134998914001,-0.12567396291297,"British, Steakhouses, Cocktail Bars",11 Langley Street,London,XGL,WC2H 9JG,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Blacklock,4.6,167,409.18099476720835,51.511687,-0.134762,"British, Cocktail Bars, Steakhouses",The Basement,London,XGL,W1D 7LG,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Kiln,4.3,88,433.93268260280735,51.5114108,-0.1360504,"Noodles, Thai",58 Brewer Street,London,XGL,W1F 9TL,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Burger & Lobster,4.3,259,959.7968024565504,51.5069919134923,-0.145631313738818,"American, Burgers, Seafood",29 Clarges Street,Mayfair,XGL,W1J 7EF,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,The Mayfair Chippy,4.5,606,1572.309089325477,51.5131345,-0.1533961,Fish & Chips,14 North Audley Street,London,XGL,W1K 6WE,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Yauatcha,4.0,546,624.7630233846102,51.5137076071076,-0.135128831605189,"Dim Sum, Seafood, Noodles",15-17 Broadwick Street,London,XGL,W1F 0DL,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Hawksmoor,4.4,207,322.7232977340685,51.5097072807539,-0.136161326657445,"Seafood, Steakhouses",5A Air Street,London,XGL,W1J 0AD,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,Duck & Waffle Local,4.4,154,121.01742976602264,51.5094175706263,-0.132749820495633,"Bars, Waffles",52 Haymarket,London,XGL,SW1Y 4RP,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
"003488 - Charles II Street, West End",51.50844614,-0.131961389,San Carlo Cicchetti,4.1,183,246.14726377035177,51.5095021385658,-0.135087305946757,Italian,215 Piccadilly,London,XGL,W1J 9HL,yelp,"003488 - Charles II Street, West End",51.50844614,-0.131961389,0,22,22
